trip_id,arrival_time,departure_time,stop_sequence,stop_id
22-851-1-68040,19:08:00,19:08:15,11,119321
22-851-1-68040,19:10:00,19:10:15,12,116821
22-851-1-68040,19:11:00,19:11:15,13,114601
22-852-3022-73380,20:23:00,20:23:15,1,114602
22-852-3022-73380,20:24:00,20:24:15,2,116822
22-852-3022-73380,20:25:00,20:26:15,3,119322
22-852-3022-73380,20:27:00,20:27:15,4,679102
22-852-3022-73380,20:28:00,20:28:15,5,679422
22-852-3022-73380,20:30:00,20:30:15,6,427201
22-852-3022-73380,20:31:00,20:31:15,7,427403
22-852-3022-73380,20:33:00,20:33:15,8,427502
22-852-3022-73380,20:34:00,20:34:15,9,125202
22-852-3022-73380,20:35:00,20:35:15,10,125602
22-852-3022-73380,20:37:00,20:48:15,11,126102
22-852-3022-73380,20:50:00,20:50:15,12,69522
22-852-3022-73380,20:51:00,20:51:15,13,69701
22-853-4-75180,20:53:00,20:53:15,1,69701
22-853-4-75180,20:54:00,20:54:15,2,69501
22-853-4-75180,20:56:00,20:56:15,3,126101
22-853-4-75180,20:57:00,20:57:15,4,125601
22-853-4-75180,20:58:00,20:58:15,5,125201
22-853-4-75180,20:59:00,20:59:15,6,427501
22-853-4-75180,21:00:00,21:00:15,7,427404
22-853-4-75180,21:01:00,21:01:15,8,427202
22-853-4-75180,21:03:00,21:03:15,9,679421
22-853-4-75180,21:04:00,21:04:15,10,679101
22-853-4-75180,21:06:00,21:06:15,11,119402
22-853-4-75180,21:07:00,21:07:15,12,116004
22-853-4-75180,21:08:00,21:08:15,13,114426
22-852-3022-20580,05:43:00,05:43:15,1,114602
22-852-3022-20580,05:44:00,05:44:15,2,116822
22-852-3022-20580,05:45:00,05:46:15,3,119322
22-852-3022-20580,05:47:00,05:47:15,4,679102
22-852-3022-20580,05:48:00,05:48:15,5,679422
22-852-3022-20580,05:50:00,05:50:15,6,427201
22-852-3022-20580,05:51:00,05:51:15,7,427403
22-852-3022-20580,05:53:00,05:53:15,8,427502
22-852-3022-20580,05:54:00,05:54:15,9,125202
22-852-3022-20580,05:55:00,05:55:15,10,125602
22-852-3022-20580,05:57:00,06:08:15,11,126102
22-852-3022-20580,06:10:00,06:10:15,12,69522
22-852-3022-20580,06:11:00,06:11:15,13,69701
22-851-1-22440,06:14:00,06:14:15,1,69701
22-851-1-22440,06:15:00,06:15:15,2,69501
22-851-1-22440,06:17:00,06:18:15,3,126101
22-851-1-22440,06:19:00,06:19:15,4,125601
22-851-1-22440,06:20:00,06:20:15,5,125201
22-851-1-22440,06:21:00,06:21:15,6,427501
22-851-1-22440,06:22:00,06:22:15,7,427404
22-851-1-22440,06:23:00,06:23:15,8,427202
22-851-1-22440,06:25:00,06:25:15,9,679421
22-851-1-22440,06:26:00,06:26:15,10,679101
22-851-1-22440,06:28:00,06:28:15,11,119321
22-851-1-22440,06:30:00,06:30:15,12,116821
22-851-1-22440,06:31:00,06:31:15,13,114601
22-852-3022-27780,07:43:00,07:43:15,1,114602
22-852-3022-27780,07:44:00,07:44:15,2,116822
22-852-3022-27780,07:45:00,07:46:15,3,119322
22-852-3022-27780,07:47:00,07:47:15,4,679102
22-852-3022-27780,07:48:00,07:48:15,5,679422
22-852-3022-27780,07:50:00,07:50:15,6,427201
22-852-3022-27780,07:51:00,07:51:15,7,427403
22-852-3022-27780,07:53:00,07:53:15,8,427502
22-852-3022-27780,07:54:00,07:54:15,9,125202
22-852-3022-27780,07:55:00,07:55:15,10,125602
22-852-3022-27780,07:57:00,08:08:15,11,126102
22-852-3022-27780,08:10:00,08:10:15,12,69522
22-852-3022-27780,08:11:00,08:11:15,13,69701
22-851-1-29640,08:14:00,08:14:15,1,69701
22-851-1-29640,08:15:00,08:15:15,2,69501
22-851-1-29640,08:17:00,08:18:15,3,126101
22-851-1-29640,08:19:00,08:19:15,4,125601
22-851-1-29640,08:20:00,08:20:15,5,125201
22-851-1-29640,08:21:00,08:21:15,6,427501
22-851-1-29640,08:22:00,08:22:15,7,427404
22-851-1-29640,08:23:00,08:23:15,8,427202
22-851-1-29640,08:25:00,08:25:15,9,679421
22-851-1-29640,08:26:00,08:26:15,10,679101
22-851-1-29640,08:28:00,08:28:15,11,119321
22-851-1-29640,08:30:00,08:30:15,12,116821
22-851-1-29640,08:31:00,08:31:15,13,114601
22-852-3022-34980,09:43:00,09:43:15,1,114602
22-852-3022-34980,09:44:00,09:44:15,2,116822
22-852-3022-34980,09:45:00,09:46:15,3,119322
22-852-3022-34980,09:47:00,09:47:15,4,679102
22-852-3022-34980,09:48:00,09:48:15,5,679422
22-852-3022-34980,09:50:00,09:50:15,6,427201
22-852-3022-34980,09:51:00,09:51:15,7,427403
22-852-3022-34980,09:53:00,09:53:15,8,427502
22-852-3022-34980,09:54:00,09:54:15,9,125202
22-852-3022-34980,09:55:00,09:55:15,10,125602
22-852-3022-34980,09:57:00,10:08:15,11,126102
22-852-3022-34980,10:10:00,10:10:15,12,69522
22-852-3022-34980,10:11:00,10:11:15,13,69701
22-851-1-36840,10:14:00,10:14:15,1,69701
22-851-1-36840,10:15:00,10:15:15,2,69501
22-851-1-36840,10:17:00,10:18:15,3,126101
22-851-1-36840,10:19:00,10:19:15,4,125601
22-851-1-36840,10:20:00,10:20:15,5,125201
22-851-1-36840,10:21:00,10:21:15,6,427501
22-851-1-36840,10:22:00,10:22:15,7,427404
22-851-1-36840,10:23:00,10:23:15,8,427202
22-851-1-36840,10:25:00,10:25:15,9,679421
22-851-1-36840,10:26:00,10:26:15,10,679101
22-851-1-36840,10:28:00,10:28:15,11,119321
22-851-1-36840,10:30:00,10:30:15,12,116821
22-851-1-36840,10:31:00,10:31:15,13,114601
22-852-3022-42180,11:43:00,11:43:15,1,114602
22-852-3022-42180,11:44:00,11:44:15,2,116822
22-852-3022-42180,11:45:00,11:46:15,3,119322
22-852-3022-42180,11:47:00,11:47:15,4,679102
22-852-3022-42180,11:48:00,11:48:15,5,679422
22-852-3022-42180,11:50:00,11:50:15,6,427201
22-852-3022-42180,11:51:00,11:51:15,7,427403
22-852-3022-42180,11:53:00,11:53:15,8,427502
22-852-3022-42180,11:54:00,11:54:15,9,125202
22-852-3022-42180,11:55:00,11:55:15,10,125602
22-852-3022-42180,11:57:00,12:08:15,11,126102
22-852-3022-42180,12:10:00,12:10:15,12,69522
22-852-3022-42180,12:11:00,12:11:15,13,69701
22-851-1-44040,12:14:00,12:14:15,1,69701
22-851-1-44040,12:15:00,12:15:15,2,69501
22-851-1-44040,12:17:00,12:18:15,3,126101
22-851-1-44040,12:19:00,12:19:15,4,125601
22-851-1-44040,12:20:00,12:20:15,5,125201
22-851-1-44040,12:21:00,12:21:15,6,427501
22-851-1-44040,12:22:00,12:22:15,7,427404
22-851-1-44040,12:23:00,12:23:15,8,427202
22-851-1-44040,12:25:00,12:25:15,9,679421
22-851-1-44040,12:26:00,12:26:15,10,679101
22-851-1-44040,12:28:00,12:28:15,11,119321
22-851-1-44040,12:30:00,12:30:15,12,116821
22-851-1-44040,12:31:00,12:31:15,13,114601
22-852-3022-49380,13:43:00,13:43:15,1,114602
22-852-3022-49380,13:44:00,13:44:15,2,116822
22-852-3022-49380,13:45:00,13:46:15,3,119322
22-852-3022-49380,13:47:00,13:47:15,4,679102
22-852-3022-49380,13:48:00,13:48:15,5,679422
22-852-3022-49380,13:50:00,13:50:15,6,427201
22-852-3022-49380,13:51:00,13:51:15,7,427403
22-852-3022-49380,13:53:00,13:53:15,8,427502
22-852-3022-49380,13:54:00,13:54:15,9,125202
22-852-3022-49380,13:55:00,13:55:15,10,125602
22-852-3022-49380,13:57:00,14:08:15,11,126102
22-852-3022-49380,14:10:00,14:10:15,12,69522
22-852-3022-49380,14:11:00,14:11:15,13,69701
22-851-1-51240,14:14:00,14:14:15,1,69701
22-851-1-51240,14:15:00,14:15:15,2,69501
22-851-1-51240,14:17:00,14:18:15,3,126101
22-851-1-51240,14:19:00,14:19:15,4,125601
22-851-1-51240,14:20:00,14:20:15,5,125201
22-851-1-51240,14:21:00,14:21:15,6,427501
22-851-1-51240,14:22:00,14:22:15,7,427404
22-851-1-51240,14:23:00,14:23:15,8,427202
22-851-1-51240,14:25:00,14:25:15,9,679421
22-851-1-51240,14:26:00,14:26:15,10,679101
22-851-1-51240,14:28:00,14:28:15,11,119321
22-851-1-51240,14:30:00,14:30:15,12,116821
22-851-1-51240,14:31:00,14:31:15,13,114601
22-852-3022-56580,15:43:00,15:43:15,1,114602
22-852-3022-56580,15:44:00,15:44:15,2,116822
22-852-3022-56580,15:45:00,15:46:15,3,119322
22-852-3022-56580,15:47:00,15:47:15,4,679102
22-852-3022-56580,15:48:00,15:48:15,5,679422
22-852-3022-56580,15:50:00,15:50:15,6,427201
22-852-3022-56580,15:51:00,15:51:15,7,427403
22-852-3022-56580,15:53:00,15:53:15,8,427502
22-852-3022-56580,15:54:00,15:54:15,9,125202
22-852-3022-56580,15:55:00,15:55:15,10,125602
22-852-3022-56580,15:57:00,16:08:15,11,126102
22-852-3022-56580,16:10:00,16:10:15,12,69522
22-852-3022-56580,16:11:00,16:11:15,13,69701
22-851-1-58440,16:14:00,16:14:15,1,69701
22-851-1-58440,16:15:00,16:15:15,2,69501
22-851-1-58440,16:17:00,16:18:15,3,126101
22-851-1-58440,16:19:00,16:19:15,4,125601
22-851-1-58440,16:20:00,16:20:15,5,125201
22-851-1-58440,16:21:00,16:21:15,6,427501
22-851-1-58440,16:22:00,16:22:15,7,427404
22-851-1-58440,16:23:00,16:23:15,8,427202
22-851-1-58440,16:25:00,16:25:15,9,679421
22-851-1-58440,16:26:00,16:26:15,10,679101
22-851-1-58440,16:28:00,16:28:15,11,119321
22-851-1-58440,16:30:00,16:30:15,12,116821
22-851-1-58440,16:31:00,16:31:15,13,114601
22-852-3022-63780,17:43:00,17:43:15,1,114602
22-852-3022-63780,17:44:00,17:44:15,2,116822
22-852-3022-63780,17:45:00,17:46:15,3,119322
22-852-3022-63780,17:47:00,17:47:15,4,679102
22-852-3022-63780,17:48:00,17:48:15,5,679422
22-852-3022-63780,17:50:00,17:50:15,6,427201
22-852-3022-63780,17:51:00,17:51:15,7,427403
22-852-3022-63780,17:53:00,17:53:15,8,427502
22-852-3022-63780,17:54:00,17:54:15,9,125202
22-852-3022-63780,17:55:00,17:55:15,10,125602
22-852-3022-63780,17:57:00,18:08:15,11,126102
22-852-3022-63780,18:10:00,18:10:15,12,69522
22-852-3022-63780,18:11:00,18:11:15,13,69701
22-851-1-65640,18:14:00,18:14:15,1,69701
22-851-1-65640,18:15:00,18:15:15,2,69501
22-851-1-65640,18:17:00,18:18:15,3,126101
22-851-1-65640,18:19:00,18:19:15,4,125601
22-851-1-65640,18:20:00,18:20:15,5,125201
22-851-1-65640,18:21:00,18:21:15,6,427501
22-851-1-65640,18:22:00,18:22:15,7,427404
22-851-1-65640,18:23:00,18:23:15,8,427202
22-851-1-65640,18:25:00,18:25:15,9,679421
22-851-1-65640,18:26:00,18:26:15,10,679101
22-851-1-65640,18:28:00,18:28:15,11,119321
22-851-1-65640,18:30:00,18:30:15,12,116821
22-851-1-65640,18:31:00,18:31:15,13,114601
22-852-3022-70980,19:43:00,19:43:15,1,114602
22-852-3022-70980,19:44:00,19:44:15,2,116822
22-852-3022-70980,19:45:00,19:46:15,3,119322
22-852-3022-70980,19:47:00,19:47:15,4,679102
22-852-3022-70980,19:48:00,19:48:15,5,679422
22-852-3022-70980,19:50:00,19:50:15,6,427201
22-852-3022-70980,19:51:00,19:51:15,7,427403
22-852-3022-70980,19:53:00,19:53:15,8,427502
22-852-3022-70980,19:54:00,19:54:15,9,125202
22-852-3022-70980,19:55:00,19:55:15,10,125602
22-852-3022-70980,19:57:00,20:08:15,11,126102
22-852-3022-70980,20:10:00,20:10:15,12,69522
22-852-3022-70980,20:11:00,20:11:15,13,69701
22-851-1-72840,20:14:00,20:14:15,1,69701
22-851-1-72840,20:15:00,20:15:15,2,69501
22-851-1-72840,20:17:00,20:18:15,3,126101
22-851-1-72840,20:19:00,20:19:15,4,125601
22-851-1-72840,20:20:00,20:20:15,5,125201
22-851-1-72840,20:21:00,20:21:15,6,427501
22-851-1-72840,20:22:00,20:22:15,7,427404
22-851-1-72840,20:23:00,20:23:15,8,427202
22-851-1-72840,20:25:00,20:25:15,9,679421
22-851-1-72840,20:26:00,20:26:15,10,679101
22-851-1-72840,20:28:00,20:28:15,11,119321
22-851-1-72840,20:30:00,20:30:15,12,116821
22-851-1-72840,20:31:00,20:31:15,13,114601
22-852-3022-24180,06:43:00,06:43:15,1,114602
22-852-3022-24180,06:44:00,06:44:15,2,116822
22-852-3022-24180,06:45:00,06:46:15,3,119322
22-852-3022-24180,06:47:00,06:47:15,4,679102
22-852-3022-24180,06:48:00,06:48:15,5,679422
22-852-3022-24180,06:50:00,06:50:15,6,427201
22-852-3022-24180,06:51:00,06:51:15,7,427403
22-852-3022-24180,06:53:00,06:53:15,8,427502
22-852-3022-24180,06:54:00,06:54:15,9,125202
22-852-3022-24180,06:55:00,06:55:15,10,125602
22-852-3022-24180,06:57:00,07:08:15,11,126102
22-852-3022-24180,07:10:00,07:10:15,12,69522
22-852-3022-24180,07:11:00,07:11:15,13,69701
22-851-1-26040,07:14:00,07:14:15,1,69701
22-851-1-26040,07:15:00,07:15:15,2,69501
22-851-1-26040,07:17:00,07:18:15,3,126101
22-851-1-26040,07:19:00,07:19:15,4,125601
22-851-1-26040,07:20:00,07:20:15,5,125201
22-851-1-26040,07:21:00,07:21:15,6,427501
22-851-1-26040,07:22:00,07:22:15,7,427404
22-851-1-26040,07:23:00,07:23:15,8,427202
22-851-1-26040,07:25:00,07:25:15,9,679421
22-851-1-26040,07:26:00,07:26:15,10,679101
22-851-1-26040,07:28:00,07:28:15,11,119321
22-851-1-26040,07:30:00,07:30:15,12,116821
22-851-1-26040,07:31:00,07:31:15,13,114601
22-852-3022-31380,08:43:00,08:43:15,1,114602
22-852-3022-31380,08:44:00,08:44:15,2,116822
22-852-3022-31380,08:45:00,08:46:15,3,119322
22-852-3022-31380,08:47:00,08:47:15,4,679102
22-852-3022-31380,08:48:00,08:48:15,5,679422
22-852-3022-31380,08:50:00,08:50:15,6,427201
22-852-3022-31380,08:51:00,08:51:15,7,427403
22-852-3022-31380,08:53:00,08:53:15,8,427502
22-852-3022-31380,08:54:00,08:54:15,9,125202
22-852-3022-31380,08:55:00,08:55:15,10,125602
22-852-3022-31380,08:57:00,09:08:15,11,126102
22-852-3022-31380,09:10:00,09:10:15,12,69522
22-852-3022-31380,09:11:00,09:11:15,13,69701
22-851-1-33240,09:14:00,09:14:15,1,69701
22-851-1-33240,09:15:00,09:15:15,2,69501
22-851-1-33240,09:17:00,09:18:15,3,126101
22-851-1-33240,09:19:00,09:19:15,4,125601
22-851-1-33240,09:20:00,09:20:15,5,125201
22-851-1-33240,09:21:00,09:21:15,6,427501
22-851-1-33240,09:22:00,09:22:15,7,427404
22-851-1-33240,09:23:00,09:23:15,8,427202
22-851-1-33240,09:25:00,09:25:15,9,679421
22-851-1-33240,09:26:00,09:26:15,10,679101
22-851-1-33240,09:28:00,09:28:15,11,119321
22-851-1-33240,09:30:00,09:30:15,12,116821
22-851-1-33240,09:31:00,09:31:15,13,114601
22-852-3022-38580,10:43:00,10:43:15,1,114602
22-852-3022-38580,10:44:00,10:44:15,2,116822
22-852-3022-38580,10:45:00,10:46:15,3,119322
22-852-3022-38580,10:47:00,10:47:15,4,679102
22-852-3022-38580,10:48:00,10:48:15,5,679422
22-852-3022-38580,10:50:00,10:50:15,6,427201
22-852-3022-38580,10:51:00,10:51:15,7,427403
22-852-3022-38580,10:53:00,10:53:15,8,427502
22-852-3022-38580,10:54:00,10:54:15,9,125202
22-852-3022-38580,10:55:00,10:55:15,10,125602
22-852-3022-38580,10:57:00,11:08:15,11,126102
22-852-3022-38580,11:10:00,11:10:15,12,69522
22-852-3022-38580,11:11:00,11:11:15,13,69701
22-851-1-40440,11:14:00,11:14:15,1,69701
22-851-1-40440,11:15:00,11:15:15,2,69501
22-851-1-40440,11:17:00,11:18:15,3,126101
22-851-1-40440,11:19:00,11:19:15,4,125601
22-851-1-40440,11:20:00,11:20:15,5,125201
22-851-1-40440,11:21:00,11:21:15,6,427501
22-851-1-40440,11:22:00,11:22:15,7,427404
22-851-1-40440,11:23:00,11:23:15,8,427202
22-851-1-40440,11:25:00,11:25:15,9,679421
22-851-1-40440,11:26:00,11:26:15,10,679101
22-851-1-40440,11:28:00,11:28:15,11,119321
22-851-1-40440,11:30:00,11:30:15,12,116821
22-851-1-40440,11:31:00,11:31:15,13,114601
22-852-3022-45780,12:43:00,12:43:15,1,114602
22-852-3022-45780,12:44:00,12:44:15,2,116822
22-852-3022-45780,12:45:00,12:46:15,3,119322
22-852-3022-45780,12:47:00,12:47:15,4,679102
22-852-3022-45780,12:48:00,12:48:15,5,679422
22-852-3022-45780,12:50:00,12:50:15,6,427201
22-852-3022-45780,12:51:00,12:51:15,7,427403
22-852-3022-45780,12:53:00,12:53:15,8,427502
22-852-3022-45780,12:54:00,12:54:15,9,125202
22-852-3022-45780,12:55:00,12:55:15,10,125602
22-852-3022-45780,12:57:00,13:08:15,11,126102
22-852-3022-45780,13:10:00,13:10:15,12,69522
22-852-3022-45780,13:11:00,13:11:15,13,69701
22-851-1-47640,13:14:00,13:14:15,1,69701
22-851-1-47640,13:15:00,13:15:15,2,69501
22-851-1-47640,13:17:00,13:18:15,3,126101
22-851-1-47640,13:19:00,13:19:15,4,125601
22-851-1-47640,13:20:00,13:20:15,5,125201
22-851-1-47640,13:21:00,13:21:15,6,427501
22-851-1-47640,13:22:00,13:22:15,7,427404
22-851-1-47640,13:23:00,13:23:15,8,427202
22-851-1-47640,13:25:00,13:25:15,9,679421
22-851-1-47640,13:26:00,13:26:15,10,679101
22-851-1-47640,13:28:00,13:28:15,11,119321
22-851-1-47640,13:30:00,13:30:15,12,116821
22-851-1-47640,13:31:00,13:31:15,13,114601
22-852-3022-52980,14:43:00,14:43:15,1,114602
22-852-3022-52980,14:44:00,14:44:15,2,116822
22-852-3022-52980,14:45:00,14:46:15,3,119322
22-852-3022-52980,14:47:00,14:47:15,4,679102
22-852-3022-52980,14:48:00,14:48:15,5,679422
22-852-3022-52980,14:50:00,14:50:15,6,427201
22-852-3022-52980,14:51:00,14:51:15,7,427403
22-852-3022-52980,14:53:00,14:53:15,8,427502
22-852-3022-52980,14:54:00,14:54:15,9,125202
22-852-3022-52980,14:55:00,14:55:15,10,125602
22-852-3022-52980,14:57:00,15:08:15,11,126102
22-852-3022-52980,15:10:00,15:10:15,12,69522
22-852-3022-52980,15:11:00,15:11:15,13,69701
22-851-1-54840,15:14:00,15:14:15,1,69701
22-851-1-54840,15:15:00,15:15:15,2,69501
22-851-1-54840,15:17:00,15:18:15,3,126101
22-851-1-54840,15:19:00,15:19:15,4,125601
22-851-1-54840,15:20:00,15:20:15,5,125201
22-851-1-54840,15:21:00,15:21:15,6,427501
22-851-1-54840,15:22:00,15:22:15,7,427404
22-851-1-54840,15:23:00,15:23:15,8,427202
22-851-1-54840,15:25:00,15:25:15,9,679421
22-851-1-54840,15:26:00,15:26:15,10,679101
22-851-1-54840,15:28:00,15:28:15,11,119321
22-851-1-54840,15:30:00,15:30:15,12,116821
22-851-1-54840,15:31:00,15:31:15,13,114601
22-852-3022-60180,16:43:00,16:43:15,1,114602
22-852-3022-60180,16:44:00,16:44:15,2,116822
22-852-3022-60180,16:45:00,16:46:15,3,119322
22-852-3022-60180,16:47:00,16:47:15,4,679102
22-852-3022-60180,16:48:00,16:48:15,5,679422
22-852-3022-60180,16:50:00,16:50:15,6,427201
22-852-3022-60180,16:51:00,16:51:15,7,427403
22-852-3022-60180,16:53:00,16:53:15,8,427502
22-852-3022-60180,16:54:00,16:54:15,9,125202
22-852-3022-60180,16:55:00,16:55:15,10,125602
22-852-3022-60180,16:57:00,17:08:15,11,126102
22-852-3022-60180,17:10:00,17:10:15,12,69522
22-852-3022-60180,17:11:00,17:11:15,13,69701
22-851-1-62040,17:14:00,17:14:15,1,69701
22-851-1-62040,17:15:00,17:15:15,2,69501
22-851-1-62040,17:17:00,17:18:15,3,126101
22-851-1-62040,17:19:00,17:19:15,4,125601
22-851-1-62040,17:20:00,17:20:15,5,125201
22-851-1-62040,17:21:00,17:21:15,6,427501
22-851-1-62040,17:22:00,17:22:15,7,427404
22-851-1-62040,17:23:00,17:23:15,8,427202
22-851-1-62040,17:25:00,17:25:15,9,679421
22-851-1-62040,17:26:00,17:26:15,10,679101
22-851-1-62040,17:28:00,17:28:15,11,119321
22-851-1-62040,17:30:00,17:30:15,12,116821
22-851-1-62040,17:31:00,17:31:15,13,114601
22-852-3022-67380,18:43:00,18:43:15,1,114602
22-852-3022-67380,18:44:00,18:44:15,2,116822
22-852-3022-67380,18:45:00,18:46:15,3,119322
22-852-3022-67380,18:47:00,18:47:15,4,679102
22-852-3022-67380,18:48:00,18:48:15,5,679422
22-852-3022-67380,18:50:00,18:50:15,6,427201
22-852-3022-67380,18:51:00,18:51:15,7,427403
22-852-3022-67380,18:53:00,18:53:15,8,427502
22-852-3022-67380,18:54:00,18:54:15,9,125202
22-852-3022-67380,18:55:00,18:55:15,10,125602
22-852-3022-67380,18:57:00,19:08:15,11,126102
22-852-3022-67380,19:10:00,19:10:15,12,69522
22-852-3022-67380,19:11:00,19:11:15,13,69701
22-851-1-69240,19:14:00,19:14:15,1,69701
22-851-1-69240,19:15:00,19:15:15,2,69501
22-851-1-69240,19:17:00,19:18:15,3,126101
22-851-1-69240,19:19:00,19:19:15,4,125601
22-851-1-69240,19:20:00,19:20:15,5,125201
22-851-1-69240,19:21:00,19:21:15,6,427501
22-851-1-69240,19:22:00,19:22:15,7,427404
22-851-1-69240,19:23:00,19:23:15,8,427202
22-851-1-69240,19:25:00,19:25:15,9,679421
22-851-1-69240,19:26:00,19:26:15,10,679101
22-851-1-69240,19:28:00,19:28:15,11,119321
22-851-1-69240,19:30:00,19:30:15,12,116821
22-851-1-69240,19:31:00,19:31:15,13,114601
22-102-1-17520,04:52:00,04:52:15,1,114424
22-102-1-17520,04:54:00,04:54:15,2,115122
22-102-1-17520,04:56:00,04:56:15,3,427402
22-102-1-17520,04:58:00,04:58:15,4,427502
22-102-1-17520,04:59:00,04:59:15,5,125202
22-102-1-17520,05:00:00,05:00:15,6,125602
22-102-1-17520,05:02:00,05:02:15,7,126102
22-102-1-17520,05:04:00,05:04:15,8,69522
22-102-1-17520,05:05:00,05:05:15,9,69702
22-102-1-17520,05:07:00,05:07:15,10,69601
22-1-1-18720,05:12:00,05:12:15,1,69601
22-1-1-18720,05:14:00,05:14:15,2,69701
22-1-1-18720,05:15:00,05:15:15,3,69501
22-1-1-18720,05:17:00,05:18:15,4,126101
22-1-1-18720,05:19:00,05:19:15,5,125601
22-1-1-18720,05:20:00,05:20:15,6,125201
22-1-1-18720,05:21:00,05:21:15,7,427501
22-1-1-18720,05:22:00,05:22:15,8,427404
22-1-1-18720,05:23:00,05:23:15,9,427202
22-1-1-18720,05:25:00,05:25:15,10,679421
22-1-1-18720,05:26:00,05:26:15,11,679101
22-1-1-18720,05:28:00,05:28:15,12,119321
22-1-1-18720,05:30:00,05:30:15,13,116821
22-1-1-18720,05:31:00,05:31:15,14,114601
22-2-1022-19200,05:20:00,05:20:15,1,114602
22-2-1022-19200,05:21:00,05:21:15,2,116822
22-2-1022-19200,05:22:00,05:23:15,3,119322
22-2-1022-19200,05:24:00,05:24:15,4,679102
22-2-1022-19200,05:25:00,05:25:15,5,679422
22-2-1022-19200,05:27:00,05:27:15,6,427201
22-2-1022-19200,05:28:00,05:28:15,7,427403
22-2-1022-19200,05:30:00,05:30:15,8,427502
22-2-1022-19200,05:31:00,05:31:15,9,125202
22-2-1022-19200,05:32:00,05:32:15,10,125602
22-2-1022-19200,05:34:00,05:34:15,11,126102
22-2-1022-19200,05:36:00,05:36:15,12,69522
22-2-1022-19200,05:37:00,05:37:15,13,69702
22-2-1022-19200,05:39:00,05:39:15,14,69601
22-121-4-73920,20:32:00,20:32:15,1,69601
22-121-4-73920,20:33:00,20:33:15,2,69701
22-121-4-73920,20:34:00,20:34:15,3,69501
22-121-4-73920,20:36:00,20:36:15,4,126101
22-121-4-73920,20:37:00,20:37:15,5,125601
22-121-4-73920,20:38:00,20:38:15,6,125201
22-121-4-73920,20:39:00,20:39:15,7,427501
22-121-4-73920,20:40:00,20:40:15,8,427404
22-121-4-73920,20:41:00,20:41:15,9,427202
22-121-4-73920,20:43:00,20:43:15,10,679421
22-121-4-73920,20:44:00,20:44:15,11,679101
22-121-4-73920,20:46:00,20:46:15,12,119402
22-121-4-73920,20:47:00,20:47:15,13,116004
22-121-4-73920,20:48:00,20:48:15,14,114426
22-102-1-21120,05:52:00,05:52:15,1,114424
22-102-1-21120,05:54:00,05:54:15,2,115122
22-102-1-21120,05:56:00,05:56:15,3,427402
22-102-1-21120,05:58:00,05:58:15,4,427502
22-102-1-21120,05:59:00,05:59:15,5,125202
22-102-1-21120,06:00:00,06:00:15,6,125602
22-102-1-21120,06:02:00,06:02:15,7,126102
22-102-1-21120,06:04:00,06:04:15,8,69522
22-102-1-21120,06:05:00,06:05:15,9,69702
22-102-1-21120,06:07:00,06:07:15,10,69601
22-102-1-31020,08:37:00,08:37:15,1,114424
22-102-1-31020,08:39:00,08:39:15,2,115122
22-102-1-31020,08:41:00,08:41:15,3,427402
22-102-1-31020,08:43:00,08:43:15,4,427502
22-102-1-31020,08:44:00,08:44:15,5,125202
22-102-1-31020,08:45:00,08:45:15,6,125602
22-102-1-31020,08:47:00,08:47:15,7,126102
22-102-1-31020,08:49:00,08:49:15,8,69522
22-102-1-31020,08:50:00,08:50:15,9,69702
22-102-1-31020,08:52:00,08:52:15,10,69601
22-2-2022-26580,07:23:00,07:23:15,1,114602
22-2-2022-26580,07:24:00,07:24:15,2,116822
22-2-2022-26580,07:25:00,07:25:15,3,119322
22-2-2022-26580,07:26:00,07:26:15,4,679102
22-2-2022-26580,07:27:00,07:27:15,5,679422
22-2-2022-26580,07:29:00,07:29:15,6,427201
22-2-2022-26580,07:30:00,07:30:15,7,427403
22-2-2022-26580,07:32:00,07:32:15,8,427502
22-2-2022-26580,07:33:00,07:33:15,9,125202
22-2-2022-26580,07:34:00,07:34:15,10,125602
22-2-2022-26580,07:35:00,07:35:15,11,126102
22-2-2022-26580,07:37:00,07:37:15,12,69522
22-2-2022-26580,07:38:00,07:38:15,13,69702
22-2-2022-26580,07:40:00,07:40:15,14,69601
22-2-2022-35580,09:53:00,09:53:15,1,114602
22-2-2022-35580,09:54:00,09:54:15,2,116822
22-2-2022-35580,09:55:00,09:55:15,3,119322
22-2-2022-35580,09:56:00,09:56:15,4,679102
22-2-2022-35580,09:57:00,09:57:15,5,679422
22-2-2022-35580,09:59:00,09:59:15,6,427201
22-2-2022-35580,10:00:00,10:00:15,7,427403
22-2-2022-35580,10:02:00,10:02:15,8,427502
22-2-2022-35580,10:03:00,10:03:15,9,125202
22-2-2022-35580,10:04:00,10:04:15,10,125602
22-2-2022-35580,10:05:00,10:05:15,11,126102
22-2-2022-35580,10:07:00,10:07:15,12,69522
22-2-2022-35580,10:08:00,10:08:15,13,69702
22-2-2022-35580,10:10:00,10:10:15,14,69601
22-2-2022-42780,11:53:00,11:53:15,1,114602
22-2-2022-42780,11:54:00,11:54:15,2,116822
22-2-2022-42780,11:55:00,11:55:15,3,119322
22-2-2022-42780,11:56:00,11:56:15,4,679102
22-2-2022-42780,11:57:00,11:57:15,5,679422
22-2-2022-42780,11:59:00,11:59:15,6,427201
22-2-2022-42780,12:00:00,12:00:15,7,427403
22-2-2022-42780,12:02:00,12:02:15,8,427502
